Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT),Status
43.94670184,-11.49246788,-0.694917023,0.518643916,-1.016468167,0.263528764,-0.898206055,0.050933838,-0.010578275,-0.01075995,10.33125019,-36.28125,26.30625153,Bad
43.99670184,-10.82239056,0.530315697,5.399523258,-1.365800023,-0.474910498,-0.511094153,-1.334737778,0.140810013,0.030633867,6.243750095,-35.13750076,23.64375114,Bad
44.04670184,-8.927379608,1.219247222,6.720224857,-1.864256501,-1.476346374,-0.007582605,-1.649695396,0.142665446,0.00311801,1.762500048,-33.33750153,21.5625,Bad
44.09670184,-6.09444046,1.391629696,6.758532047,-2.093597174,-1.81383884,0.447772771,-1.810424805,0.133282125,-0.000768204,-2.306250095,-31.18125153,19.51875114,Bad
44.14670184,-6.860285759,2.501641512,7.21791935,-2.109959602,-1.911348462,0.961261451,-1.710349083,0.110095024,0.099336624,-10.35000038,-24.80625153,17.45625114,Bad
44.19670184,-5.826589108,2.539948702,6.260837555,-1.924784303,-1.61908567,1.314717174,-1.445487022,0.09542346,0.168274403,-14.58750057,-20.4375,16.83750153,Bad
44.24670184,-4.869506836,1.429937005,7.160458565,-1.962830424,-1.493507028,1.432314157,-1.081367493,0.076772153,0.20887804,-18.54375076,-15.60000038,17.04375076,Bad
44.29670184,-2.82156682,1.066317558,6.796839237,-2.108629227,-1.499759436,1.502552986,-0.654600143,0.052237809,0.18938899,-21.82500076,-9.84375,17.04375076,Bad
44.34670184,-2.285564899,0.18555063,8.251616478,-2.269460201,-1.728700876,1.664847374,-0.654600143,0.052237809,0.18938899,-26.55000114,-0.112500004,20.60625076,Bad
44.39670184,1.638531804,-0.943614721,7.792228699,-2.496805429,-2.246313334,1.709145665,0.554926395,-0.070264697,-0.402219296,-27.48750114,2.681250095,21.75,Bad
44.44670184,2.116773605,0.87478143,9.265859604,-2.039720774,-3.165936947,1.861196876,0.750404358,-0.118411422,-0.718271732,-28.66875076,3.525000095,24.39375114,Bad
44.49670184,0.31753099,3.669413328,8.117541313,-0.728861272,-2.873408079,1.865054727,0.805380821,-0.167104959,-1.007426739,-29.70000076,3.600000143,25.59375191,Bad
44.54670184,-0.907402456,3.420416355,7.715614319,0.307162017,-1.701829195,1.686264873,0.805380821,-0.167104959,-1.007426739,-28.93125153,6.112500191,23.08125114,Bad
44.59670184,-0.467168599,1.161786318,12.17541313,-0.026738659,-1.222528696,1.340258598,0.805380821,-0.167104959,-1.007426739,-28.23750114,8.025000572,23.4375,Bad
44.64670184,2.404077768,0.626083732,9.495702744,-0.406134963,-1.249400377,1.140583396,0.385097504,-0.273932099,-1.4648242,-25.76250076,10.23750019,22.27500153,Bad
44.69670184,3.035548449,0.013467385,7.792228699,-0.707044601,-1.747191787,1.042541623,0.255639315,-0.25338757,-1.433777809,-18.61875153,15.84375095,17.25,Bad
44.74670184,-0.735019922,2.76979208,9.763554573,-0.187569693,-0.945963204,1.296359301,0.142413199,-0.21890676,-1.327933311,-8.34375,30.00000191,14.73750019,Bad
44.79670184,-3.52965188,1.851017237,7.122151375,0.197413772,0.628425002,2.193900347,0.010162905,-0.175940633,-1.174087524,13.14375019,68.55000305,45.375,Bad
44.84670184,-0.218171626,-0.120607913,6.758532047,-0.260070026,1.044004917,3.571406841,-0.016371608,-0.169156551,-1.110741615,21.71250153,79.89375305,61.61250305,Bad
44.89670184,-1.366789937,1.870170832,7.868544102,-0.528387845,0.966582537,4.948647022,-0.018562436,-0.176097989,-1.089508057,22.83750153,78.05625153,65.98125458,Bad
44.94670184,-2.438494444,0.338779539,9.553164482,-0.52080524,1.338263154,4.665164471,-0.006444167,-0.182113409,-1.088708878,16.74375153,63.97500229,36.91875076,Bad
44.99670184,-0.926556051,-1.154304504,9.763554573,-1.111583233,0.827701151,3.864866972,-0.006444167,-0.182113409,-1.088708878,13.33125019,57.52500153,-4.200000286,Bad
45.04670184,-1.366789937,-1.173458099,10.24209595,-1.311790586,0.437662631,3.280740261,0.04496187,-0.121808887,-0.954684258,17.00625038,60.28125381,-2.400000095,Bad
45.09670184,-0.141856447,-0.714070678,11.44817448,-1.116106153,0.029266194,2.829375744,0.050394356,-0.085566759,-0.869908333,22.57500076,62.08125305,0.450000018,Bad
45.14670184,0.528220773,-1.05853641,13.82142735,-0.813068092,-0.372744888,2.472461224,0.046423256,-0.048189104,-0.710941315,26.08125114,63.61875153,3.562500238,Bad
45.19670184,-0.639251828,-4.35086298,13.13249588,-1.061830759,-0.443116784,2.042514324,0.027689815,-0.00288628,-0.318065643,26.83125114,70.21875,2.643750191,Bad
45.24670184,-2.343025684,-2.360084295,6.950068474,-1.199381828,-0.014766125,1.756370664,0.027689815,-0.00288628,-0.318065643,29.58750153,72.9375,1.537500024,Bad
45.29670184,-1.309329033,-1.958157659,7.504924297,-0.806150615,0.195950463,1.542328358,0.002431154,0.001145929,-0.022866249,28.20000076,72.7875061,0.412500024,Bad
45.34670184,-1.424250722,-0.962768376,8.366238594,-0.51801163,0.142074063,1.029504895,-0.008896589,-0.006132901,0.078306198,24.93750191,70.89375305,1.331250072,Bad
45.39670184,-1.328482628,-0.005686229,8.500313759,-0.067046188,0.139546528,0.756265044,-0.013257027,-0.011775613,0.114977837,24.16875076,69.20625305,0.262500018,Bad
45.44670184,-1.251868248,-0.139761522,9.285013199,0.258872777,0.050018586,0.531846523,-0.025332689,-0.029645085,0.230178833,27.46875191,67.3125,0.262500018,Bad
45.49670184,-2.304718494,-0.867000282,10.26124954,0.214973494,0.165353999,0.546213567,-0.033770204,-0.040224552,0.304768562,41.15625,73.08750153,2.71875,Bad
45.54670184,-0.122702837,-0.350151986,12.65395451,0.126908854,-0.034986403,1.038550735,-0.041420698,-0.050788999,0.379659653,89.98125458,118.1625061,20.70000076,Bad
45.59670184,-2.208950281,-0.790385842,9.017162323,-0.219097361,-0.258074611,2.483236551,-0.042075157,-0.049876094,0.376846313,163.2562561,218.6062622,56.94375229,Bad
45.64670184,-2.228103876,4.894346714,5.322908878,0.481428891,0.134624496,2.533654213,-0.042075157,-0.049876094,0.376846313,76.61250305,96.46875763,113.0062561,Bad
45.69670184,-4.371812344,0.357933164,8.270770073,0.935720026,0.611663461,2.180331469,0.038455844,0.021600485,-0.25110054,51.43125153,45.76875305,56.90625381,Bad
45.74670184,3.954323292,-2.723703623,9.495702744,-0.439924091,-0.338822693,0.549805343,0.082347155,0.032512188,-0.518920898,35.13750076,51.60000229,59.00625229,Bad
45.79670184,0.126294136,1.812709928,10.73978996,0.143803433,-1.057440758,-0.737774134,0.108202934,0.023503959,-0.677621841,-19.89375114,66.1312561,74.8500061,Bad
45.84670184,-5.175665379,-0.235529587,8.098387718,0.172936603,-0.453892052,-2.236336231,0.108202934,0.023503959,-0.677621841,-23.40000153,65.73750305,-35.77500153,Bad
45.89670184,-1.71125567,0.587776542,6.796839237,0.344143838,0.276964605,-2.424304962,0.092086554,-0.00688415,-0.600933075,0.431250006,48.56250381,-52.76250076,Bad
45.94670184,-3.300107718,-2.245162725,11.71602631,-0.163225546,0.390570641,-1.916935682,0.082734585,-0.009277284,-0.510089874,13.80000019,41.71875,-55.65000153,Bad
45.99670184,1.198297977,2.501641512,13.0558815,0.268849909,-0.339620858,-1.337065935,0.073711276,-0.010468066,-0.446483612,20.53125,37.83750153,-56.41875076,Bad
46.04670184,1.312920332,-1.651699901,10.26124954,0.031394646,-0.895412505,-0.82331121,0.073711276,-0.010468066,-0.446483612,29.94375038,31.31250191,-60.13125229,Bad
46.09670184,1.198297977,4.033032894,5.361216068,0.430479109,-0.859893978,0.045362599,0.063841462,-0.024329573,-0.511540413,32.98125076,29.47500038,-60.48750305,Bad
46.14670184,4.011784077,4.990114689,4.901828766,1.494172215,-1.290506124,0.69813174,0.059502006,-0.039534688,-0.644670486,33.82500076,29.49375153,-59.41875076,Bad
46.19670184,1.485302925,3.650259733,7.0263834,1.664448261,-1.172244072,1.016867161,0.047345221,-0.064010739,-0.798239708,33.78750229,30.24375153,-58.48125076,Bad
46.24670184,-0.007781155,2.023100376,8.538620949,1.063427091,-0.306230813,1.138321877,0.03138724,-0.096018791,-0.89859581,32.98125076,31.23750114,-58.53750229,Bad
46.29670184,-1.213560939,-0.330998391,10.83555794,0.011706477,0.41305241,0.924678683,0.006490778,-0.124843836,-0.942638397,31.48125076,30.52500153,-61.63125229,Bad
46.34670184,-0.160710782,-1.326387763,10.31871033,-0.845526934,0.537433743,0.716489613,-0.000741506,-0.121311545,-0.8807621,32.10000229,29.88750076,-62.60625076,Bad
46.39670184,-0.35224691,-0.924461126,10.91217327,-0.989862502,0.378997207,0.690416098,-0.00592339,-0.099501371,-0.749739647,33.33750153,29.40000153,-62.11875153,Bad
46.44670184,2.691082716,-1.785775185,13.6110363,-0.948091626,-0.117197804,0.882508755,-0.017204702,-0.070278645,-0.58837986,34.35000229,29.13750076,-60.90000153,Bad
46.49670184,-1.481711626,-3.986944437,10.66317558,-1.191267133,-0.101899564,1.034959078,-0.017204702,-0.070278645,-0.58837986,38.02500153,27.91875076,-57.35625076,Bad
46.54670184,-2.515108824,-3.029862165,5.858911037,-1.279065728,0.551135659,1.034160852,-0.033431232,-0.032663763,-0.557132721,39.33750153,25.95000076,-58.76250076,Bad
46.59670184,-2.553416014,-2.742857218,1.150114655,-1.302079558,0.868274748,1.100142837,-0.03941232,-0.020771816,-0.836825371,38.77500153,22.40625,-63.28125381,Bad
46.64670184,-0.715866327,-3.872322083,-2.352602482,-1.961766124,0.728728235,1.492974997,-0.022023499,0.033561155,-1.260233879,36.15000153,18.05625153,-69.54375458,Bad
46.69670184,1.619378209,-5.212177277,-4.305073738,-4.246125698,-1.229712248,3.743279219,-0.022023499,0.033561155,-1.260233879,26.47500038,12.75000095,-78.86250305,Bad
46.74670184,9.735123634,-6.819883347,2.375347376,-5.237850666,-7.543228149,4.493424892,-0.023856137,0.766578436,-2.599506855,21.41250038,12.50625038,-80.8500061,Bad
46.79670184,13.4293766,-6.762422562,4.384980202,-2.320143938,-7.139886856,-0.283882082,-0.261361897,1.197745085,-2.789049149,18.45000076,13.31250095,-81.86250305,Bad
46.84670184,16.22370911,-8.083124161,4.327519417,-0.802558839,-5.393759251,-1.194326758,-0.682095051,1.554719687,-2.664466858,17.56875038,14.90625095,-81.52500153,Bad
46.89670184,16.0899334,-7.260117531,5.265448093,-0.003059648,-3.574732542,-1.361543179,-0.682095051,1.554719687,-2.664466858,17.26875114,19.03125,-80.71875,Bad
46.94670184,11.11328602,-7.585429668,4.308365822,0.21045053,-2.223964691,-0.792714775,-1.157287121,1.185587883,-0.979324818,19.42500114,20.58750153,-79.96875,Bad
46.99670184,10.07958889,-8.255506516,3.255815029,0.113739073,-1.248203158,-0.018756969,-0.832720757,0.765654087,-0.497953892,21.67500114,21.39375114,-79.01250458,Bad
47.04670184,10.61559105,-7.815272808,3.006818056,-0.090991259,-0.797104716,0.164289773,-0.345883369,0.293992996,-0.151676178,23.49375153,21.69375038,-78.6937561,Bad
47.09670184,9.830891609,-6.992266178,3.121739626,-0.159766808,-0.455089301,0.115734495,0.242121696,-0.193382263,0.081726551,24.76875114,21.5625,-78.99375153,Bad
47.14670184,10.4240551,-5.939415932,2.126350403,-0.209918424,-0.329377711,-0.087532528,0.242121696,-0.193382263,0.081726551,26.88750076,20.41875076,-78.5062561,Bad
47.19670184,9.96466732,-5.345952988,1.092653751,-0.290400445,-0.444180995,-0.277496725,2.374606133,-1.573461056,0.609395742,27.45000076,20.64375114,-77.625,Bad
47.24670184,10.00297451,-6.226420879,1.590348482,-0.345873207,-0.40520376,-0.270180166,2.905548096,-1.849891663,0.757752895,26.81250191,21.82500076,-76.8187561,Bad
47.29670184,10.99836445,-9.978135109,1.82019186,-0.394827545,-0.301574826,0.10788583,3.247447014,-2.032338619,0.857513666,24.91875076,23.51250076,-76.03125,Bad
47.34670184,9.84974575,-10.66736603,2.624045134,-0.379662335,-0.130899698,0.610865295,3.247447014,-2.032338619,0.857513666,21.52500153,25.59375191,-73.80000305,Bad
47.39670184,8.873808861,-9.461286545,3.236661434,-0.251024127,0.110413365,0.68017292,3.046359062,-2.103313446,0.789054632,19.51875114,24.69375038,-74.1000061,Bad
47.44670184,8.24203968,-9.48044014,2.394500971,-0.050816756,0.088330694,0.670727968,2.819550991,-2.070071697,0.714055061,16.65000153,22.5,-75.1312561,Bad
47.49670184,7.610269547,-11.83483791,1.494879723,0.188500896,-0.351992488,0.926807106,2.602300644,-2.035278797,0.645779133,14.19375038,19.29375076,-76.0687561,Bad
47.54670184,5.447407246,-11.39460468,0.518643916,0.453359932,-0.936518192,1.32163465,2.602300644,-2.035278797,0.645779133,12.30000019,12.20625019,-77.9437561,Bad
47.59670184,4.356549263,-9.193435669,-0.266354948,0.596631289,-1.394001961,1.372850537,2.085835457,-1.97379303,0.452759266,12.07500076,8.962500572,-78.6000061,Bad
47.64670184,3.47608161,-7.183503151,-0.534206271,0.607672572,-1.607379198,1.155482531,1.880185604,-1.909994602,0.38391161,11.83125019,6.225000381,-78.91875458,Bad
47.69670184,3.188777447,-6.035183907,-0.534206271,0.564704478,-1.612966299,0.91922456,1.636881351,-1.79035759,0.313981056,11.83125019,4.087500095,-78.80625153,Bad
47.74670184,3.016694069,-5.154716492,-0.285508543,0.492204159,-1.462644577,0.62855804,1.367919922,-1.609407425,0.246309757,11.92500019,2.418750048,-78.43125153,Bad
47.79670184,3.322852612,-4.924872875,-0.170586869,0.448171854,-1.256450891,0.37434122,1.367919922,-1.609407425,0.246309757,11.34375,-0.84375006,-77.90625,Bad
47.84670184,3.878008127,-5.05894804,-0.285508543,0.394029379,-1.106927276,0.124248296,0.407384396,-0.579274178,0.058959782,10.74375057,-2.231250048,-77.7562561,Bad
47.89670184,4.299088478,-5.594950199,-0.304662168,0.345607132,-1.019527793,-0.047224995,0.091462612,-0.136310577,0.011023045,10.44375038,-3.468750238,-77.45625305,Bad
47.94670184,6.155791759,-6.704961777,-0.017357962,0.362501711,-0.884105086,-0.223886386,-0.184738636,0.28490448,-0.016287029,9.975000381,-4.200000286,-77.11875153,Bad
47.99670184,7.227496147,-9.36551857,0.63326633,0.457749873,-0.74695307,-0.330175877,-0.184738636,0.28490448,-0.016287029,6.993750095,-4.537500381,-77.1937561,Bad
48.04670184,8.012495041,-7.98765564,1.85849905,0.782737672,-0.503644586,-0.270313203,-0.694664478,1.059445858,-0.004486643,5.137500286,-4.387500286,-77.4375,Bad
48.09670184,9.37150383,-6.800729752,0.652419984,0.741631925,-0.468924224,-0.771829367,-0.777828693,1.121500969,-0.003466289,4.143750191,-3.150000095,-77.8500061,Bad
48.14670184,7.859266281,-8.676587105,1.092653751,0.583727539,-0.399882615,-0.627094686,-0.803358078,1.085604191,-0.012748122,4.462500095,-1.40625,-78.1875,Bad
48.19670184,7.227496147,-9.767744064,2.011428595,0.519740999,-0.174932018,-0.00359176,-0.803358078,1.085604191,-0.012748122,5.025000095,1.800000072,-78.48750305,Bad
48.24670184,7.744344711,-8.906130791,2.202964783,0.458681077,0.061725061,0.130766675,-0.366774559,0.425621033,-0.030509889,4.575000286,2.981250048,-78.43125153,Bad
48.29670184,7.725191116,-7.011419773,2.183811188,0.352391571,0.205794558,-0.088862807,-0.105072975,0.118808746,-0.011306703,4.6875,4.012500286,-78.6937561,Bad
48.34670184,8.414422035,-5.556643009,1.954267144,0.175331101,0.337093323,-0.511759281,0.156841278,-0.172513962,0.020415604,5.475000381,4.443750381,-79.01250458,Bad
48.39670184,7.571962357,-5.403413773,1.150114655,-0.073165484,0.345341086,-0.719549298,0.156841278,-0.172513962,0.020415604,7.293750286,3.618750095,-79.0687561,Bad
48.44670184,7.361571789,-6.169259071,0.480336726,-0.270180166,0.180120111,-0.539828241,0.156841278,-0.172513962,0.020415604,7.593750477,3.112500191,-78.99375153,Bad
48.49670184,7.935880661,-7.221810341,0.307954192,-0.358643889,0.020353308,-0.339487851,0.778100967,-0.755320549,0.136013031,7.462500095,3.093750238,-78.48750305,Bad
48.54670184,8.031349182,-7.317578316,0.786495268,-0.316473961,-0.056403935,-0.146863073,0.802721024,-0.76305151,0.140388846,7.387500286,3.675000191,-78.3187561,Bad
48.59670184,7.916727066,-7.260117531,1.762730956,-0.196615607,0.059330557,-0.075027876,0.790440083,-0.743787766,0.139152288,7.968750477,4.050000191,-77.9437561,Bad
48.64670184,7.553107738,-8.332120895,2.298732996,-0.016229434,0.273106784,0.084605902,0.749971867,-0.702915192,0.136493683,10.20000076,4.40625,-76.875,Bad
48.69670184,7.955034256,-10.60990524,1.494879723,-0.028601052,0.237056166,0.409327626,0.747557163,-0.706607342,0.138977408,11.19375038,4.275000095,-76.18125153,Bad
48.74670184,6.997952461,-10.03559589,1.954267144,-0.085936189,0.172138423,0.656893015,0.752647877,-0.719101429,0.143249869,12.24375057,4.012500286,-75.15000153,Bad
48.79670184,7.323264599,-8.293813705,1.628655672,-0.09777569,0.273638904,0.412387282,0.767442226,-0.741209984,0.14609623,13.48125076,3.412500143,-74.36250305,Bad
48.84670184,6.519411087,-8.65743351,0.384568661,-0.284414202,0.186106384,0.253152579,0.767442226,-0.741209984,0.14609623,14.94375038,2.475000143,-71.98125458,Bad
48.89670184,5.064634323,-9.327510834,-0.113126032,-0.429414868,0.021151476,0.464534312,0.802713871,-0.852799892,0.136125088,15.18750095,2.550000191,-70.6875,Bad
48.94670184,2.806004286,-8.944437981,-0.438438177,-0.489011496,-0.081679285,0.846325099,0.776070595,-0.872781754,0.125427246,15.46875095,3.318750143,-70.03125,Bad
48.99670184,1.446995616,-6.839036942,-0.266354948,-0.475575656,-0.052147035,1.103202462,0.696466446,-0.837155342,0.108418226,15.45000076,4.068750381,-69.61875153,Bad
49.04670184,2.21254158,-5.480028629,-0.380977333,-0.430213034,0.014633097,0.915632784,0.696466446,-0.837155342,0.108418226,14.60625076,5.4375,-69.84375,Bad
49.09670184,3.303699017,-5.881955147,-0.476745427,-0.436731428,0.032458868,0.493002325,0.217700005,-0.320617676,0.029844642,14.51250076,6.825000286,-70.29375458,Bad
49.14670184,3.743932962,-7.106888294,-0.361823738,-0.433139652,0.076890275,0.266987503,0.037349224,-0.058330536,0.0045349,15.00000095,8.8125,-70.65000153,Bad
49.19670184,5.045480728,-8.217199326,0.193032518,-0.359575093,0.300643623,0.077289358,-0.118133545,0.1935606,-0.011805624,15.97500038,11.32500076,-70.0687561,Bad
49.24670184,6.366182327,-9.193435669,0.518643916,-0.341483265,0.588250518,-0.141808003,-0.232086182,0.394373894,-0.017051399,17.23125076,14.68125057,-68.92500305,Bad
49.29670184,7.380725384,-10.47582912,0.939724147,-0.443382829,1.03708744,-0.342148393,-0.232086182,0.394373894,-0.017051399,21.65625,23.10000038,-63.63750076,Bad
49.34670184,7.744344711,-10.70567322,1.801038265,-0.622438729,1.647021532,-0.403075308,-0.297919273,0.534198761,-0.008796871,24.43125153,26.86875153,-58.18125153,Bad
49.39670184,7.399878979,-10.0164423,2.375347376,-0.96299082,2.415126085,-0.473181129,-0.244776726,0.436786652,-0.009910777,26.75625038,30.11250114,-51.37500381,Bad
49.44670184,6.327875137,-9.51874733,2.375347376,-1.442158222,3.181102276,-0.502048254,-0.16868639,0.296630859,-0.010901272,27.76875114,32.23125076,-43.83750153,Bad
49.49670184,4.547786236,-9.691129684,2.509123325,-1.890463114,3.845444679,-0.320198774,0.037858486,-0.06344223,0.005199432,27.03750038,33.05625153,-29.58750153,Bad
49.54670184,4.088398457,-8.676587105,2.930203676,-2.213987589,4.613283157,-0.275235236,0.163698673,-0.268647194,0.029077411,26.53125191,32.11875153,-23.85000038,Bad
49.59670184,3.99263072,-7.796119213,2.968510866,-2.388387442,5.236786366,-0.538630962,0.297612667,-0.482223511,0.064929366,26.06250191,30.26250076,-18.73125076,Bad
49.64670184,4.566939831,-8.332120895,2.815581083,-2.338901043,5.122515202,-0.772627532,0.426941872,-0.688851357,0.110712528,25.12500191,28.42500114,-14.71875095,Bad
49.69670184,4.432864666,-8.217199326,3.102586031,-2.059408903,4.572576523,-0.829430521,0.426941872,-0.688851357,0.110712528,23.00625038,24.52500153,-9.037500381,Bad
49.74670184,4.662707806,-8.255506516,2.815581083,-1.693315387,3.776137114,-0.841136992,0.597864628,-0.981312752,0.230764627,21.71250153,22.6875,-6.618750095,Bad
49.79670184,4.241627693,-9.116820335,1.935113549,-1.55736053,3.005638123,-0.644787431,0.565962791,-0.944670677,0.240958929,20.71875,20.30625153,-4.143750191,Bad
49.84670184,4.375702858,-9.422979355,2.509123325,-1.398125887,2.47884655,-0.435002059,0.497934341,-0.852072716,0.231663227,19.91250038,17.68125153,-2.268750191,Bad
49.89670184,4.643554211,-9.48044014,3.274968624,-1.092427135,2.202946186,-0.372212768,0.497934341,-0.852072716,0.231663227,16.80000114,12.18750095,0.956250012,Bad
49.94670184,5.447407246,-9.001898766,3.829824924,-0.769700885,2.005266428,-0.494864732,0.275595665,-0.516262054,0.159526825,14.62500095,10.53750038,1.668750048,Bad
49.99670184,6.385335922,-8.332120895,3.102586031,-0.626961708,1.73521924,-0.784067929,0.240316391,-0.452944756,0.144390106,12.26250076,9.46875,2.775000095,Bad
50.04670184,6.78726244,-7.968502045,2.049736023,-0.766375184,1.477809787,-0.984674394,0.2299757,-0.427103996,0.138781071,10.16250038,8.53125,3.487500191,Bad
50.09670184,7.820959091,-7.642890453,1.590348482,-0.964454114,1.160936713,-1.172510147,0.243854046,-0.43655014,0.142537355,8.193750381,8.287500381,3.637500048,Bad
50.14670184,8.720580101,-7.221810341,0.805648863,-1.103734612,0.846990228,-1.339327455,0.315620422,-0.502380371,0.157515287,3.712500095,7.912500381,3.318750143,Bad
50.19670184,8.43357563,-6.590339661,1.85849905,-1.070876598,0.723141015,-1.341588855,0.367666245,-0.548062325,0.166180134,1.537500024,7.987500191,3.093750238,Bad
50.24670184,8.586504936,-6.494571209,1.877652645,-0.875458241,0.742563128,-1.228780985,0.427719593,-0.595815659,0.174820662,-0.375,8.925000191,2.381250143,Bad
50.29670184,8.873808861,-7.164349079,0.939724147,-0.847788393,0.539429128,-1.022853494,0.491553783,-0.638891697,0.181902409,-1.931250095,10.44375038,1.968750119,Bad
50.34670184,8.701426506,-7.815272808,0.154725283,-0.890756488,0.253418624,-0.703452885,0.491553783,-0.638891697,0.181902409,-3.937500238,12.63750076,1.21875,Bad
50.39670184,8.988431931,-9.021052361,0.040102877,-0.893816173,0.084073789,-0.364497125,0.765570641,-0.821166515,0.200015068,-4.931250095,13.03125095,1.03125,Bad
50.44670184,8.720580101,-10.34175396,0.231339738,-0.898339093,0.125711605,0.00505507,0.904973984,-0.925965309,0.201601028,-6.337500095,12.22500038,1.387500048,Bad
50.49670184,9.314043045,-11.49037266,0.518643916,-0.888095915,0.342015386,0.239982784,1.073647976,-1.064786911,0.199007154,-7.912500381,10.95000076,2.0625,Bad
50.54670184,7.610269547,-11.98806763,0.480336726,-0.946096241,0.570690751,0.457350791,1.073647976,-1.064786911,0.199007154,-10.20000076,7.762500286,3.037500143,Bad
50.59670184,3.533243179,-9.55705452,1.130961061,-0.937582433,0.897407889,0.771696329,1.448700905,-1.473275185,0.163573086,-10.36875057,6.993750095,3.243750095,Bad
50.64670184,3.073855639,-7.413346291,0.824802458,-0.726865828,1.025780082,0.868939877,1.421144962,-1.506567955,0.147950053,-9.581250191,6.543750286,3.956250191,Bad
50.69670184,3.073855639,-8.50420475,-0.266354948,-0.689750969,0.771962345,0.795109272,1.315504074,-1.475142479,0.127910495,-7.893750191,6.037500381,5.137500286,Bad
50.74670184,1.676539779,-8.332120895,-0.897825658,-0.72061348,0.521470368,0.98826617,1.315504074,-1.475142479,0.127910495,-4.931250095,3.787500143,6.243750095,Bad
50.79670184,1.140837073,-7.470807076,-0.878672004,-0.738705337,0.364630163,1.108124495,0.739244461,-1.051105499,0.047280967,-4.59375,1.350000024,6.712500095,Bad
50.84670184,1.312920332,-7.106888294,0.595258415,-0.45455721,0.309556514,1.055844426,0.545424461,-0.854310036,0.029777169,-4.893750191,-0.825000048,6.506250381,Bad
50.89670184,2.155080795,-7.662044048,2.107196808,0.111743651,0.406534046,0.8620224,0.357494831,-0.619539261,0.020249128,-5.137500286,-1.875000119,6.431250095,Bad
50.94670184,3.858854532,-8.198045731,1.801038265,0.445777327,0.37766692,0.394827545,0.187570572,-0.358641624,0.013643563,-5.418750286,-1.575000048,6,Bad
50.99670184,5.485714436,-9.174282074,1.341650724,0.348799825,0.24157913,-0.150055751,0.187570572,-0.358641624,0.013643563,-8.53125,-0.543750048,5.137500286,Bad
51.04670184,7.284957409,-10.76283455,1.111807466,0.12305104,0.168679699,-0.568030238,-0.13115859,0.310479164,-0.022411227,-10.80000019,-0.09375,4.237500191,Bad
51.09670184,8.739733696,-11.81568432,1.16926825,-0.083408654,0.184110969,-0.80309093,-0.147969246,0.351050377,-0.02781868,-12.65625095,0.506250024,3.112500191,Bad
51.14670184,10.19451046,-10.9352169,1.89680624,-0.094449989,0.226679966,-0.974431217,-0.111699343,0.25463295,-0.021694005,-14.04375076,1.706250072,2.325000048,Bad
51.19670184,11.09413242,-9.155128479,2.317886591,0.090858229,0.183711872,-1.214813113,-0.111699343,0.25463295,-0.021694005,-16.14375114,4.856250286,1.162500024,Bad
51.24670184,10.55813026,-8.523358345,2.45166254,0.228675395,0.11280787,-1.241418719,0.341434479,-0.581618309,0.071184397,-17.41875076,7.312500477,-0.09375,Bad
51.29670184,8.47188282,-6.207267284,2.145503998,0.280822426,0.062257174,-1.040280104,0.56763649,-0.867946625,0.125190139,-18.84375,10.10625076,-1.781250119,Bad
51.34670184,8.299500465,-4.848258495,2.356193781,0.416644186,-0.003990844,-0.963522911,0.797516823,-1.098111153,0.183782935,-20.55000114,12.52500057,-3.506250143,Bad
51.39670184,7.629423141,-6.934805393,0.327107817,0.24157913,-0.103628933,-0.736443877,0.797516823,-1.098111153,0.183782935,-24.11250114,13.74375057,-5.793750286,Bad
51.44670184,6.404489517,-8.791508675,-0.916979253,-0.606741428,-0.072500341,-0.116931744,1.415778637,-1.557897091,0.295614481,-25.36875153,9.975000381,-3.843750238,Bad
51.49670184,6.060023785,-9.576208115,2.891896486,-0.707842827,0.457217753,0.367423743,1.548370361,-1.643854618,0.307716727,-22.29375076,4.425000191,0,Bad
51.54670184,5.830180645,-9.997288704,2.56658411,-0.37207973,0.694007874,0.598892748,1.613059998,-1.684831619,0.309952259,-17.26875114,2.53125,1.950000048,Bad
51.59670184,6.07917738,-10.38006115,1.743577361,-0.224950612,0.514818966,0.699994147,1.602437019,-1.671700001,0.308511019,-16.21875,1.912500024,2.118750095,Bad
51.64670184,5.141248703,-11.03098488,0.786495268,-0.38272199,0.408130378,0.747352183,1.375784397,-1.495538712,0.28600657,-16.35000038,-5.34375,1.668750048,Bad
51.69670184,4.624400616,-10.78198814,1.054346561,-0.522135496,0.448703945,0.807613909,1.185085773,-1.3487463,0.252333879,-15.43125057,-9.09375,1.050000072,Bad
51.74670184,3.801393747,-9.939827919,0.671573579,-0.502979457,0.471850842,0.763714612,0.977926254,-1.186598301,0.209699988,-14.49375057,-12.28125095,0.206250012,Bad
51.79670184,2.365770578,-9.05935955,0.403722256,-0.53370893,0.468924224,0.801095545,0.785242558,-1.035535812,0.167419672,-14.49375057,-15.39375019,13.40625095,Bad
51.84670184,1.714846969,-8.063970566,0.729034424,-0.451098472,0.515883148,0.863219678,0.785242558,-1.035535812,0.167419672,-16.125,-20.13750076,32.625,Bad
